7ad9 : jp 0xfdb
7ada : jp 0xfdc
7adb : jp 0xfdd
7adc : jp 0xfde
7add : jp 0xfdf
7ade : jp 0xfe0
7adf : jp 0xfe1
7ae0 : jp 0xfe2
7ae1 : jp 0xfe3
7ae2 : jp 0xfe4
7ae3 : jp 0xfe5
7ae4 : jp 0xfe6
7ae5 : jp 0xfe7
7ae6 : jp 0xfe8
7ae7 : jp 0xfe9
7ae8 : jp 0xfea
7ae9 : jp 0xfeb
7aea : jp 0xfec
7aeb : jp 0xfed
7aec : jp 0xfee
7aed : jp 0xfef
7aee : jp 0xff0
7aef : jp 0xff1
7af0 : jp 0xff2
7af1 : jp 0xff3
7af2 : jp 0xff4
7af3 : jp 0xff5
7af4 : jp 0xff6
7af5 : jp 0xff7
7af6 : jp 0xff8
7af7 : jp 0xff9
7af8 : jp 0xffa
7af9 : jp 0xffb
7afa : jp 0xffc
7afb : jp 0xffd
7afc : jp 0xffe
7afd : jp 0xfff
7afe : jp 0x1000
7aff : jp 0x1001
7b00 : jnp 0x1002
7b01 : jnp 0x1003
7b02 : jnp 0x1004
7b03 : jnp 0x1005
7b04 : jnp 0x1006
7b05 : jnp 0x1007
7b06 : jnp 0x1008
7b07 : jnp 0x1009
7b08 : jnp 0x100a
7b09 : jnp 0x100b
7b0a : jnp 0x100c
7b0b : jnp 0x100d
7b0c : jnp 0x100e
7b0d : jnp 0x100f
7b0e : jnp 0x1010
7b0f : jnp 0x1011
7b10 : jnp 0x1012
7b11 : jnp 0x1013
7b12 : jnp 0x1014
7b13 : jnp 0x1015
7b14 : jnp 0x1016
7b15 : jnp 0x1017
7b16 : jnp 0x1018
7b17 : jnp 0x1019
7b18 : jnp 0x101a
7b19 : jnp 0x101b
7b1a : jnp 0x101c
7b1b : jnp 0x101d
7b1c : jnp 0x101e
7b1d : jnp 0x101f
7b1e : jnp 0x1020
7b1f : jnp 0x1021
7b20 : jnp 0x1022
7b21 : jnp 0x1023
7b22 : jnp 0x1024
7b23 : jnp 0x1025
7b24 : jnp 0x1026
7b25 : jnp 0x1027
7b26 : jnp 0x1028
7b27 : jnp 0x1029
7b28 : jnp 0x102a
7b29 : jnp 0x102b
7b2a : jnp 0x102c
7b2b : jnp 0x102d
7b2c : jnp 0x102e
7b2d : jnp 0x102f
7b2e : jnp 0x1030
7b2f : jnp 0x1031
7b30 : jnp 0x1032
7b31 : jnp 0x1033
7b32 : jnp 0x1034
7b33 : jnp 0x1035
7b34 : jnp 0x1036
7b35 : jnp 0x1037
7b36 : jnp 0x1038
7b37 : jnp 0x1039
7b38 : jnp 0x103a
7b39 : jnp 0x103b
7b3a : jnp 0x103c
7b3b : jnp 0x103d
7b3c : jnp 0x103e
7b3d : jnp 0x103f
7b3e : jnp 0x1040
7b3f : jnp 0x1041
7b40 : jnp 0x1042
7b41 : jnp 0x1043
7b42 : jnp 0x1044
7b43 : jnp 0x1045
7b44 : jnp 0x1046
7b45 : jnp 0x1047
7b46 : jnp 0x1048
7b47 : jnp 0x1049
7b48 : jnp 0x104a
7b49 : jnp 0x104b
7b4a : jnp 0x104c
7b4b : jnp 0x104d
7b4c : jnp 0x104e
7b4d : jnp 0x104f
7b4e : jnp 0x1050
7b4f : jnp 0x1051
7b50 : jnp 0x1052
7b51 : jnp 0x1053
7b52 : jnp 0x1054
7b53 : jnp 0x1055
7b54 : jnp 0x1056
7b55 : jnp 0x1057
7b56 : jnp 0x1058
7b57 : jnp 0x1059
7b58 : jnp 0x105a
7b59 : jnp 0x105b
7b5a : jnp 0x105c
7b5b : jnp 0x105d
7b5c : jnp 0x105e
7b5d : jnp 0x105f
7b5e : jnp 0x1060
7b5f : jnp 0x1061
7b60 : jnp 0x1062
7b61 : jnp 0x1063
7b62 : jnp 0x1064
7b63 : jnp 0x1065
7b64 : jnp 0x1066
7b65 : jnp 0x1067
7b66 : jnp 0x1068
7b67 : jnp 0x1069
7b68 : jnp 0x106a
7b69 : jnp 0x106b
7b6a : jnp 0x106c
7b6b : jnp 0x106d
7b6c : jnp 0x106e
7b6d : jnp 0x106f
7b6e : jnp 0x1070
7b6f : jnp 0x1071
7b70 : jnp 0x1072
7b71 : jnp 0x1073
7b72 : jnp 0x1074
7b73 : jnp 0x1075
7b74 : jnp 0x1076
7b75 : jnp 0x1077
7b76 : jnp 0x1078
7b77 : jnp 0x1079
7b78 : jnp 0x107a
7b79 : jnp 0x107b
7b7a : jnp 0x107c
7b7b : jnp 0x107d
7b7c : jnp 0x107e
7b7d : jnp 0x107f
7b7e : jnp 0x1080
7b7f : jnp 0x1081
7b80 : jnp 0xf82
7b81 : jnp 0xf83
7b82 : jnp 0xf84
7b83 : jnp 0xf85
7b84 : jnp 0xf86
7b85 : jnp 0xf87
7b86 : jnp 0xf88
7b87 : jnp 0xf89
7b88 : jnp 0xf8a
7b89 : jnp 0xf8b
7b8a : jnp 0xf8c
7b8b : jnp 0xf8d
7b8c : jnp 0xf8e
7b8d : jnp 0xf8f
7b8e : jnp 0xf90
7b8f : jnp 0xf91
7b90 : jnp 0xf92
7b91 : jnp 0xf93
7b92 : jnp 0xf94
7b93 : jnp 0xf95
7b94 : jnp 0xf96
7b95 : jnp 0xf97
7b96 : jnp 0xf98
7b97 : jnp 0xf99
7b98 : jnp 0xf9a
7b99 : jnp 0xf9b
7b9a : jnp 0xf9c
7b9b : jnp 0xf9d
7b9c : jnp 0xf9e
7b9d : jnp 0xf9f
7b9e : jnp 0xfa0
7b9f : jnp 0xfa1
7ba0 : jnp 0xfa2
7ba1 : jnp 0xfa3
7ba2 : jnp 0xfa4
7ba3 : jnp 0xfa5
7ba4 : jnp 0xfa6
7ba5 : jnp 0xfa7
7ba6 : jnp 0xfa8
7ba7 : jnp 0xfa9
7ba8 : jnp 0xfaa
7ba9 : jnp 0xfab
7baa : jnp 0xfac
7bab : jnp 0xfad
7bac : jnp 0xfae
7bad : jnp 0xfaf
7bae : jnp 0xfb0
7baf : jnp 0xfb1
7bb0 : jnp 0xfb2
7bb1 : jnp 0xfb3
7bb2 : jnp 0xfb4
7bb3 : jnp 0xfb5
7bb4 : jnp 0xfb6
7bb5 : jnp 0xfb7
7bb6 : jnp 0xfb8
7bb7 : jnp 0xfb9
7bb8 : jnp 0xfba
7bb9 : jnp 0xfbb
7bba : jnp 0xfbc
7bbb : jnp 0xfbd
7bbc : jnp 0xfbe
7bbd : jnp 0xfbf
7bbe : jnp 0xfc0
7bbf : jnp 0xfc1
7bc0 : jnp 0xfc2
7bc1 : jnp 0xfc3
7bc2 : jnp 0xfc4
7bc3 : jnp 0xfc5
7bc4 : jnp 0xfc6
7bc5 : jnp 0xfc7
7bc6 : jnp 0xfc8
7bc7 : jnp 0xfc9
7bc8 : jnp 0xfca
7bc9 : jnp 0xfcb
7bca : jnp 0xfcc
7bcb : jnp 0xfcd
7bcc : jnp 0xfce
7bcd : jnp 0xfcf
7bce : jnp 0xfd0
7bcf : jnp 0xfd1
7bd0 : jnp 0xfd2
7bd1 : jnp 0xfd3
7bd2 : jnp 0xfd4
7bd3 : jnp 0xfd5
7bd4 : jnp 0xfd6
7bd5 : jnp 0xfd7
7bd6 : jnp 0xfd8
7bd7 : jnp 0xfd9
7bd8 : jnp 0xfda
7bd9 : jnp 0xfdb
7bda : jnp 0xfdc
7bdb : jnp 0xfdd
7bdc : jnp 0xfde
7bdd : jnp 0xfdf
7bde : jnp 0xfe0
7bdf : jnp 0xfe1
7be0 : jnp 0xfe2
7be1 : jnp 0xfe3
7be2 : jnp 0xfe4
7be3 : jnp 0xfe5
7be4 : jnp 0xfe6
7be5 : jnp 0xfe7
7be6 : jnp 0xfe8
7be7 : jnp 0xfe9
7be8 : jnp 0xfea
7be9 : jnp 0xfeb
7bea : jnp 0xfec
7beb : jnp 0xfed
7bec : jnp 0xfee
7bed : jnp 0xfef
7bee : jnp 0xff0
7bef : jnp 0xff1
7bf0 : jnp 0xff2
7bf1 : jnp 0xff3
7bf2 : jnp 0xff4
7bf3 : jnp 0xff5
7bf4 : jnp 0xff6
7bf5 : jnp 0xff7
7bf6 : jnp 0xff8
7bf7 : jnp 0xff9
7bf8 : jnp 0xffa
7bf9 : jnp 0xffb
7bfa : jnp 0xffc
7bfb : jnp 0xffd
7bfc : jnp 0xffe
7bfd : jnp 0xfff
7bfe : jnp 0x1000
7bff : jnp 0x1001
7c00 : jl 0x1002
7c01 : jl 0x1003
7c02 : jl 0x1004
7c03 : jl 0x1005
7c04 : jl 0x1006
7c05 : jl 0x1007
7c06 : jl 0x1008
7c07 : jl 0x1009
7c08 : jl 0x100a
7c09 : jl 0x100b
7c0a : jl 0x100c
7c0b : jl 0x100d
7c0c : jl 0x100e
7c0d : jl 0x100f
7c0e : jl 0x1010
7c0f : jl 0x1011
7c10 : jl 0x1012
7c11 : jl 0x1013
7c12 : jl 0x1014
7c13 : jl 0x1015
7c14 : jl 0x1016
7c15 : jl 0x1017
7c16 : jl 0x1018
7c17 : jl 0x1019
7c18 : jl 0x101a
7c19 : jl 0x101b
7c1a : jl 0x101c
7c1b : jl 0x101d
7c1c : jl 0x101e
7c1d : jl 0x101f
7c1e : jl 0x1020
7c1f : jl 0x1021
7c20 : jl 0x1022
7c21 : jl 0x1023
7c22 : jl 0x1024
7c23 : jl 0x1025
7c24 : jl 0x1026
7c25 : jl 0x1027
7c26 : jl 0x1028
7c27 : jl 0x1029
7c28 : jl 0x102a
7c29 : jl 0x102b
7c2a : jl 0x102c
7c2b : jl 0x102d
7c2c : jl 0x102e
7c2d : jl 0x102f
7c2e : jl 0x1030
7c2f : jl 0x1031
7c30 : jl 0x1032
7c31 : jl 0x1033
7c32 : jl 0x1034
7c33 : jl 0x1035
7c34 : jl 0x1036
7c35 : jl 0x1037
7c36 : jl 0x1038
7c37 : jl 0x1039
7c38 : jl 0x103a
7c39 : jl 0x103b
7c3a : jl 0x103c
7c3b : jl 0x103d
7c3c : jl 0x103e
7c3d : jl 0x103f
7c3e : jl 0x1040
7c3f : jl 0x1041
7c40 : jl 0x1042
7c41 : jl 0x1043
7c42 : jl 0x1044
7c43 : jl 0x1045
7c44 : jl 0x1046
7c45 : jl 0x1047
7c46 : jl 0x1048
7c47 : jl 0x1049
7c48 : jl 0x104a
7c49 : jl 0x104b
7c4a : jl 0x104c
7c4b : jl 0x104d
7c4c : jl 0x104e
7c4d : jl 0x104f
7c4e : jl 0x1050
7c4f : jl 0x1051
7c50 : jl 0x1052
7c51 : jl 0x1053
7c52 : jl 0x1054
7c53 : jl 0x1055
7c54 : jl 0x1056
7c55 : jl 0x1057
7c56 : jl 0x1058
7c57 : jl 0x1059
7c58 : jl 0x105a
7c59 : jl 0x105b
7c5a : jl 0x105c
7c5b : jl 0x105d
7c5c : jl 0x105e
7c5d : jl 0x105f
7c5e : jl 0x1060
7c5f : jl 0x1061
7c60 : jl 0x1062
7c61 : jl 0x1063
7c62 : jl 0x1064
7c63 : jl 0x1065
7c64 : jl 0x1066
7c65 : jl 0x1067
7c66 : jl 0x1068
7c67 : jl 0x1069
7c68 : jl 0x106a
7c69 : jl 0x106b
7c6a : jl 0x106c
7c6b : jl 0x106d
7c6c : jl 0x106e
7c6d : jl 0x106f
7c6e : jl 0x1070
7c6f : jl 0x1071
7c70 : jl 0x1072
7c71 : jl 0x1073
7c72 : jl 0x1074
7c73 : jl 0x1075
7c74 : jl 0x1076
7c75 : jl 0x1077
7c76 : jl 0x1078
7c77 : jl 0x1079
7c78 : jl 0x107a
7c79 : jl 0x107b
7c7a : jl 0x107c
7c7b : jl 0x107d
7c7c : jl 0x107e
7c7d : jl 0x107f
7c7e : jl 0x1080
7c7f : jl 0x1081
7c80 : jl 0xf82
7c81 : jl 0xf83
7c82 : jl 0xf84
7c83 : jl 0xf85
7c84 : jl 0xf86
7c85 : jl 0xf87
7c86 : jl 0xf88
7c87 : jl 0xf89
7c88 : jl 0xf8a
7c89 : jl 0xf8b
7c8a : jl 0xf8c
7c8b : jl 0xf8d
7c8c : jl 0xf8e
7c8d : jl 0xf8f
7c8e : jl 0xf90
7c8f : jl 0xf91
7c90 : jl 0xf92
7c91 : jl 0xf93
7c92 : jl 0xf94
7c93 : jl 0xf95
7c94 : jl 0xf96
7c95 : jl 0xf97
7c96 : jl 0xf98
7c97 : jl 0xf99
7c98 : jl 0xf9a
7c99 : jl 0xf9b
7c9a : jl 0xf9c
7c9b : jl 0xf9d
7c9c : jl 0xf9e
7c9d : jl 0xf9f
7c9e : jl 0xfa0
7c9f : jl 0xfa1
7ca0 : jl 0xfa2
7ca1 : jl 0xfa3
7ca2 : jl 0xfa4
7ca3 : jl 0xfa5
7ca4 : jl 0xfa6
7ca5 : jl 0xfa7
7ca6 : jl 0xfa8
7ca7 : jl 0xfa9
7ca8 : jl 0xfaa
7ca9 : jl 0xfab
7caa : jl 0xfac
7cab : jl 0xfad
7cac : jl 0xfae
7cad : jl 0xfaf
7cae : jl 0xfb0
7caf : jl 0xfb1
7cb0 : jl 0xfb2
7cb1 : jl 0xfb3
7cb2 : jl 0xfb4
7cb3 : jl 0xfb5
7cb4 : jl 0xfb6
7cb5 : jl 0xfb7
7cb6 : jl 0xfb8
7cb7 : jl 0xfb9
7cb8 : jl 0xfba
7cb9 : jl 0xfbb
7cba : jl 0xfbc
7cbb : jl 0xfbd
7cbc : jl 0xfbe
7cbd : jl 0xfbf
7cbe : jl 0xfc0
7cbf : jl 0xfc1
7cc0 : jl 0xfc2
7cc1 : jl 0xfc3
7cc2 : jl 0xfc4
7cc3 : jl 0xfc5
7cc4 : jl 0xfc6
7cc5 : jl 0xfc7
7cc6 : jl 0xfc8
7cc7 : jl 0xfc9
7cc8 : jl 0xfca
7cc9 : jl 0xfcb
7cca : jl 0xfcc
7ccb : jl 0xfcd
7ccc : jl 0xfce
7ccd : jl 0xfcf
7cce : jl 0xfd0
7ccf : jl 0xfd1
7cd0 : jl 0xfd2
7cd1 : jl 0xfd3
7cd2 : jl 0xfd4
7cd3 : jl 0xfd5
7cd4 : jl 0xfd6
7cd5 : jl 0xfd7
7cd6 : jl 0xfd8
7cd7 : jl 0xfd9
7cd8 : jl 0xfda
7cd9 : jl 0xfdb
7cda : jl 0xfdc
7cdb : jl 0xfdd
7cdc : jl 0xfde
7cdd : jl 0xfdf
7cde : jl 0xfe0
7cdf : jl 0xfe1
7ce0 : jl 0xfe2
7ce1 : jl 0xfe3
7ce2 : jl 0xfe4
7ce3 : jl 0xfe5
7ce4 : jl 0xfe6
7ce5 : jl 0xfe7
7ce6 : jl 0xfe8
7ce7 : jl 0xfe9
7ce8 : jl 0xfea
7ce9 : jl 0xfeb
7cea : jl 0xfec
7ceb : jl 0xfed
7cec : jl 0xfee
7ced : jl 0xfef
7cee : jl 0xff0
7cef : jl 0xff1
7cf0 : jl 0xff2
7cf1 : jl 0xff3
7cf2 : jl 0xff4
7cf3 : jl 0xff5
7cf4 : jl 0xff6
7cf5 : jl 0xff7
7cf6 : jl 0xff8
7cf7 : jl 0xff9
7cf8 : jl 0xffa
7cf9 : jl 0xffb
7cfa : jl 0xffc
7cfb : jl 0xffd
7cfc : jl 0xffe
7cfd : jl 0xfff
7cfe : jl 0x1000
7cff : jl 0x1001
7d00 : jge 0x1002
7d01 : jge 0x1003
7d02 : jge 0x1004
7d03 : jge 0x1005
7d04 : jge 0x1006
7d05 : jge 0x1007
7d06 : jge 0x1008
7d07 : jge 0x1009
7d08 : jge 0x100a
7d09 : jge 0x100b
7d0a : jge 0x100c
7d0b : jge 0x100d
7d0c : jge 0x100e
7d0d : jge 0x100f
7d0e : jge 0x1010
7d0f : jge 0x1011
7d10 : jge 0x1012
7d11 : jge 0x1013
7d12 : jge 0x1014
7d13 : jge 0x1015
7d14 : jge 0x1016
7d15 : jge 0x1017
7d16 : jge 0x1018
7d17 : jge 0x1019
7d18 : jge 0x101a
7d19 : jge 0x101b
7d1a : jge 0x101c
7d1b : jge 0x101d
7d1c : jge 0x101e
7d1d : jge 0x101f
7d1e : jge 0x1020
7d1f : jge 0x1021
7d20 : jge 0x1022
7d21 : jge 0x1023
7d22 : jge 0x1024
7d23 : jge 0x1025
7d24 : jge 0x1026
7d25 : jge 0x1027
7d26 : jge 0x1028
7d27 : jge 0x1029
7d28 : jge 0x102a
7d29 : jge 0x102b
7d2a : jge 0x102c
7d2b : jge 0x102d
7d2c : jge 0x102e
7d2d : jge 0x102f
7d2e : jge 0x1030
7d2f : jge 0x1031
7d30 : jge 0x1032
7d31 : jge 0x1033
7d32 : jge 0x1034
7d33 : jge 0x1035
7d34 : jge 0x1036
7d35 : jge 0x1037
7d36 : jge 0x1038
7d37 : jge 0x1039
7d38 : jge 0x103a
7d39 : jge 0x103b
7d3a : jge 0x103c
7d3b : jge 0x103d
7d3c : jge 0x103e
7d3d : jge 0x103f
7d3e : jge 0x1040
7d3f : jge 0x1041
7d40 : jge 0x1042
7d41 : jge 0x1043
7d42 : jge 0x1044
7d43 : jge 0x1045
7d44 : jge 0x1046
7d45 : jge 0x1047
7d46 : jge 0x1048
7d47 : jge 0x1049
7d48 : jge 0x104a
7d49 : jge 0x104b
7d4a : jge 0x104c
7d4b : jge 0x104d
7d4c : jge 0x104e
7d4d : jge 0x104f
7d4e : jge 0x1050
7d4f : jge 0x1051
7d50 : jge 0x1052
7d51 : jge 0x1053
7d52 : jge 0x1054
7d53 : jge 0x1055
7d54 : jge 0x1056
7d55 : jge 0x1057
7d56 : jge 0x1058
7d57 : jge 0x1059
7d58 : jge 0x105a
7d59 : jge 0x105b
7d5a : jge 0x105c
7d5b : jge 0x105d
7d5c : jge 0x105e
7d5d : jge 0x105f
7d5e : jge 0x1060
7d5f : jge 0x1061
7d60 : jge 0x1062
7d61 : jge 0x1063
7d62 : jge 0x1064
7d63 : jge 0x1065
7d64 : jge 0x1066
7d65 : jge 0x1067
7d66 : jge 0x1068
7d67 : jge 0x1069
7d68 : jge 0x106a
7d69 : jge 0x106b
7d6a : jge 0x106c
7d6b : jge 0x106d
7d6c : jge 0x106e
7d6d : jge 0x106f
7d6e : jge 0x1070
7d6f : jge 0x1071
7d70 : jge 0x1072
7d71 : jge 0x1073
7d72 : jge 0x1074
7d73 : jge 0x1075
7d74 : jge 0x1076
7d75 : jge 0x1077
7d76 : jge 0x1078
7d77 : jge 0x1079
7d78 : jge 0x107a
7d79 : jge 0x107b
7d7a : jge 0x107c
7d7b : jge 0x107d
7d7c : jge 0x107e
7d7d : jge 0x107f
7d7e : jge 0x1080
7d7f : jge 0x1081
7d80 : jge 0xf82
7d81 : jge 0xf83
7d82 : jge 0xf84
7d83 : jge 0xf85
7d84 : jge 0xf86
7d85 : jge 0xf87
7d86 : jge 0xf88
7d87 : jge 0xf89
7d88 : jge 0xf8a
7d89 : jge 0xf8b
7d8a : jge 0xf8c
7d8b : jge 0xf8d
7d8c : jge 0xf8e
7d8d : jge 0xf8f
7d8e : jge 0xf90
7d8f : jge 0xf91
7d90 : jge 0xf92
7d91 : jge 0xf93
7d92 : jge 0xf94
7d93 : jge 0xf95
7d94 : jge 0xf96
7d95 : jge 0xf97
7d96 : jge 0xf98
7d97 : jge 0xf99
7d98 : jge 0xf9a
7d99 : jge 0xf9b
7d9a : jge 0xf9c
7d9b : jge 0xf9d
7d9c : jge 0xf9e
7d9d : jge 0xf9f
7d9e : jge 0xfa0
7d9f : jge 0xfa1
7da0 : jge 0xfa2
7da1 : jge 0xfa3
7da2 : jge 0xfa4
7da3 : jge 0xfa5
7da4 : jge 0xfa6
7da5 : jge 0xfa7
7da6 : jge 0xfa8
7da7 : jge 0xfa9
7da8 : jge 0xfaa
7da9 : jge 0xfab
7daa : jge 0xfac
7dab : jge 0xfad
7dac : jge 0xfae
7dad : jge 0xfaf
7dae : jge 0xfb0
7daf : jge 0xfb1
7db0 : jge 0xfb2
7db1 : jge 0xfb3
7db2 : jge 0xfb4
7db3 : jge 0xfb5
7db4 : jge 0xfb6
7db5 : jge 0xfb7
7db6 : jge 0xfb8
7db7 : jge 0xfb9
7db8 : jge 0xfba
7db9 : jge 0xfbb
7dba : jge 0xfbc
7dbb : jge 0xfbd
7dbc : jge 0xfbe
7dbd : jge 0xfbf
7dbe : jge 0xfc0
7dbf : jge 0xfc1
7dc0 : jge 0xfc2
7dc1 : jge 0xfc3
7dc2 : jge 0xfc4
7dc3 : jge 0xfc5
7dc4 : jge 0xfc6
7dc5 : jge 0xfc7
7dc6 : jge 0xfc8
7dc7 : jge 0xfc9
7dc8 : jge 0xfca
7dc9 : jge 0xfcb
7dca : jge 0xfcc
7dcb : jge 0xfcd
7dcc : jge 0xfce
7dcd : jge 0xfcf
7dce : jge 0xfd0
7dcf : jge 0xfd1
7dd0 : jge 0xfd2
7dd1 : jge 0xfd3
7dd2 : jge 0xfd4
7dd3 : jge 0xfd5
7dd4 : jge 0xfd6
7dd5 : jge 0xfd7
7dd6 : jge 0xfd8
7dd7 : jge 0xfd9
7dd8 : jge 0xfda
7dd9 : jge 0xfdb
7dda : jge 0xfdc
7ddb : jge 0xfdd
7ddc : jge 0xfde
7ddd : jge 0xfdf
7dde : jge 0xfe0
7ddf : jge 0xfe1
7de0 : jge 0xfe2
7de1 : jge 0xfe3
7de2 : jge 0xfe4
7de3 : jge 0xfe5
7de4 : jge 0xfe6
7de5 : jge 0xfe7
7de6 : jge 0xfe8
7de7 : jge 0xfe9
7de8 : jge 0xfea
7de9 : jge 0xfeb
7dea : jge 0xfec
7deb : jge 0xfed
7dec : jge 0xfee
7ded : jge 0xfef
7dee : jge 0xff0
7def : jge 0xff1
7df0 : jge 0xff2
7df1 : jge 0xff3
7df2 : jge 0xff4
7df3 : jge 0xff5
7df4 : jge 0xff6
7df5 : jge 0xff7
7df6 : jge 0xff8
7df7 : jge 0xff9
7df8 : jge 0xffa
7df9 : jge 0xffb
7dfa : jge 0xffc
7dfb : jge 0xffd
7dfc : jge 0xffe
7dfd : jge 0xfff
7dfe : jge 0x1000
7dff : jge 0x1001
7e00 : jle 0x1002
7e01 : jle 0x1003
7e02 : jle 0x1004
7e03 : jle 0x1005
7e04 : jle 0x1006
7e05 : jle 0x1007
7e06 : jle 0x1008
7e07 : jle 0x1009
7e08 : jle 0x100a
7e09 : jle 0x100b
7e0a : jle 0x100c
7e0b : jle 0x100d
7e0c : jle 0x100e
7e0d : jle 0x100f
7e0e : jle 0x1010
7e0f : jle 0x1011
7e10 : jle 0x1012
7e11 : jle 0x1013
7e12 : jle 0x1014
7e13 : jle 0x1015
7e14 : jle 0x1016
7e15 : jle 0x1017
7e16 : jle 0x1018
7e17 : jle 0x1019
7e18 : jle 0x101a
7e19 : jle 0x101b
7e1a : jle 0x101c
7e1b : jle 0x101d
7e1c : jle 0x101e
7e1d : jle 0x101f
7e1e : jle 0x1020
7e1f : jle 0x1021
7e20 : jle 0x1022
7e21 : jle 0x1023
7e22 : jle 0x1024
7e23 : jle 0x1025
7e24 : jle 0x1026
7e25 : jle 0x1027
7e26 : jle 0x1028
7e27 : jle 0x1029
7e28 : jle 0x102a
7e29 : jle 0x102b
7e2a : jle 0x102c
7e2b : jle 0x102d
7e2c : jle 0x102e
7e2d : jle 0x102f
7e2e : jle 0x1030
7e2f : jle 0x1031
7e30 : jle 0x1032
7e31 : jle 0x1033
7e32 : jle 0x1034
7e33 : jle 0x1035
7e34 : jle 0x1036
7e35 : jle 0x1037
7e36 : jle 0x1038
7e37 : jle 0x1039
7e38 : jle 0x103a
7e39 : jle 0x103b
7e3a : jle 0x103c
7e3b : jle 0x103d
7e3c : jle 0x103e
7e3d : jle 0x103f
7e3e : jle 0x1040
7e3f : jle 0x1041
7e40 : jle 0x1042
7e41 : jle 0x1043
7e42 : jle 0x1044
7e43 : jle 0x1045
7e44 : jle 0x1046
7e45 : jle 0x1047
7e46 : jle 0x1048
7e47 : jle 0x1049
7e48 : jle 0x104a
7e49 : jle 0x104b
7e4a : jle 0x104c
7e4b : jle 0x104d
7e4c : jle 0x104e
7e4d : jle 0x104f
7e4e : jle 0x1050
7e4f : jle 0x1051
7e50 : jle 0x1052
7e51 : jle 0x1053
7e52 : jle 0x1054
7e53 : jle 0x1055
7e54 : jle 0x1056
7e55 : jle 0x1057
7e56 : jle 0x1058
7e57 : jle 0x1059
7e58 : jle 0x105a
7e59 : jle 0x105b
7e5a : jle 0x105c
7e5b : jle 0x105d
7e5c : jle 0x105e
7e5d : jle 0x105f
7e5e : jle 0x1060
7e5f : jle 0x1061
7e60 : jle 0x1062
7e61 : jle 0x1063
7e62 : jle 0x1064
7e63 : jle 0x1065
7e64 : jle 0x1066
7e65 : jle 0x1067
7e66 : jle 0x1068
7e67 : jle 0x1069
7e68 : jle 0x106a
7e69 : jle 0x106b
7e6a : jle 0x106c
7e6b : jle 0x106d
7e6c : jle 0x106e
7e6d : jle 0x106f
7e6e : jle 0x1070
7e6f : jle 0x1071
7e70 : jle 0x1072
7e71 : jle 0x1073
7e72 : jle 0x1074
7e73 : jle 0x1075
7e74 : jle 0x1076
7e75 : jle 0x1077
7e76 : jle 0x1078
7e77 : jle 0x1079
7e78 : jle 0x107a
7e79 : jle 0x107b
7e7a : jle 0x107c
7e7b : jle 0x107d
7e7c : jle 0x107e
7e7d : jle 0x107f
7e7e : jle 0x1080
7e7f : jle 0x1081
7e80 : jle 0xf82
7e81 : jle 0xf83
7e82 : jle 0xf84
7e83 : jle 0xf85
7e84 : jle 0xf86
7e85 : jle 0xf87
7e86 : jle 0xf88
7e87 : jle 0xf89
7e88 : jle 0xf8a
7e89 : jle 0xf8b
7e8a : jle 0xf8c
7e8b : jle 0xf8d
7e8c : jle 0xf8e
7e8d : jle 0xf8f
7e8e : jle 0xf90
7e8f : jle 0xf91
7e90 : jle 0xf92
7e91 : jle 0xf93
7e92 : jle 0xf94
7e93 : jle 0xf95
7e94 : jle 0xf96
7e95 : jle 0xf97
7e96 : jle 0xf98
7e97 : jle 0xf99
7e98 : jle 0xf9a
7e99 : jle 0xf9b
7e9a : jle 0xf9c
7e9b : jle 0xf9d
7e9c : jle 0xf9e
7e9d : jle 0xf9f
7e9e : jle 0xfa0
7e9f : jle 0xfa1
7ea0 : jle 0xfa2
7ea1 : jle 0xfa3
7ea2 : jle 0xfa4
7ea3 : jle 0xfa5
7ea4 : jle 0xfa6
7ea5 : jle 0xfa7
7ea6 : jle 0xfa8
7ea7 : jle 0xfa9
7ea8 : jle 0xfaa
7ea9 : jle 0xfab
7eaa : jle 0xfac
7eab : jle 0xfad
7eac : jle 0xfae
7ead : jle 0xfaf
7eae : jle 0xfb0
7eaf : jle 0xfb1
7eb0 : jle 0xfb2
7eb1 : jle 0xfb3
7eb2 : jle 0xfb4
7eb3 : jle 0xfb5
7eb4 : jle 0xfb6
7eb5 : jle 0xfb7
7eb6 : jle 0xfb8
7eb7 : jle 0xfb9
7eb8 : jle 0xfba
7eb9 : jle 0xfbb
7eba : jle 0xfbc
7ebb : jle 0xfbd
7ebc : jle 0xfbe
7ebd : jle 0xfbf
7ebe : jle 0xfc0
7ebf : jle 0xfc1
7ec0 : jle 0xfc2
7ec1 : jle 0xfc3
7ec2 : jle 0xfc4
7ec3 : jle 0xfc5
7ec4 : jle 0xfc6
7ec5 : jle 0xfc7
7ec6 : jle 0xfc8
7ec7 : jle 0xfc9
7ec8 : jle 0xfca
7ec9 : jle 0xfcb
7eca : jle 0xfcc
7ecb : jle 0xfcd
7ecc : jle 0xfce
7ecd : jle 0xfcf
7ece : jle 0xfd0
7ecf : jle 0xfd1
7ed0 : jle 0xfd2
7ed1 : jle 0xfd3
7ed2 : jle 0xfd4
7ed3 : jle 0xfd5
7ed4 : jle 0xfd6
7ed5 : jle 0xfd7
7ed6 : jle 0xfd8
7ed7 : jle 0xfd9
7ed8 : jle 0xfda
7ed9 : jle 0xfdb
